Date,Close,High,Low,Open,Volume
2022-04-28,7402.71337890625,7516.601277043269,7357.158219651442,7516.601277043269,133730600
2022-05-09,6924.38330078125,7197.714220548931,6924.38330078125,7174.936643901624,456796600
2022-05-10,6856.0517578125,6924.384499584718,6605.498371314368,6605.498371314368,268445700
2022-05-11,6969.93896484375,7015.494121476716,6787.718338311887,6856.051073261336,156535200
2022-05-12,6628.275390625,6878.828755906357,6628.275390625,6856.051177244416,240529600
2022-05-13,6673.8310546875,6810.49653703605,6605.498313513225,6605.498313513225,212968600
2022-05-17,6742.16357421875,6810.496313146643,6628.275676005595,6628.275676005595,159657600
2022-05-18,6901.6064453125,6901.6064453125,6719.385813093028,6833.273708230198,153514300
2022-05-19,6787.71923828125,6810.496819617764,6719.386494271706,6742.1640756082215,140908900
2022-05-20,6742.16357421875,6810.496313146643,6742.16357421875,6764.941153861381,86520200
2022-05-23,6719.38623046875,6810.496552237818,6696.608650026483,6787.718971795551,71603500
2022-05-24,6696.60791015625,6810.495799784758,6673.830332230548,6673.830332230548,108710800
2022-05-25,6719.38623046875,6787.718971795551,6696.608650026483,6742.163810911016,76747400
2022-05-27,6901.6064453125,6901.6064453125,6810.496129202765,6856.051287257633,84336900
2022-05-30,6901.6064453125,6924.3840243399345,6810.496129202765,6901.6064453125,105411400
2022-05-31,7061.04931640625,7061.04931640625,6856.051110446068,6924.383845766129,286292700
2022-06-02,6901.6064453125,6992.716761422236,6856.051287257633,6947.161603367368,149226300
2022-06-03,6924.38330078125,6992.716030723171,6901.605724133943,6924.38330078125,80563100
2022-06-06,6787.71923828125,6901.607144963821,6764.941656944736,6878.829563627307,81140300
2022-06-07,6719.38623046875,6810.496552237818,6651.053489141949,6651.053489141949,129242500
2022-06-08,6924.38330078125,6924.38330078125,6764.940264250103,6833.272994192023,108910500
2022-06-09,6833.27392578125,6901.606665039062,6833.27392578125,6833.27392578125,107828300
2022-06-10,6696.60791015625,6787.718221859056,6696.60791015625,6742.1630660076535,111768600
2022-06-13,6696.60791015625,6742.1630660076535,6628.275176379146,6651.052754304847,85539500
2022-06-14,6742.16357421875,6742.16357421875,6605.498096362965,6651.053255648227,80865100
2022-06-15,6673.8310546875,6719.38621547035,6651.053474296075,6651.053474296075,130367100
2022-06-16,6901.6064453125,6924.3840243399345,6719.385813093028,6742.163392120462,132666300
2022-06-17,6833.27392578125,6878.829085286458,6764.941186523437,6764.941186523437,117839400
2022-06-20,6947.1611328125,6969.938710297131,6833.273245389344,6924.383555327869,88138700
2022-06-21,6969.93896484375,6969.93896484375,6878.828651577819,6924.383808210784,44295700
2022-06-22,6833.27392578125,6969.939404296874,6833.27392578125,6947.1618245442705,53041800
2022-06-23,6856.0517578125,6901.606918993978,6787.719016040282,6787.719016040282,60443000
2022-06-24,6810.49609375,6924.383988294314,6810.49609375,6924.383988294314,57956600
2022-06-27,6696.60791015625,6833.2733777104595,6696.60791015625,6810.495799784758,76354100
2022-06-28,6651.0537109375,6742.164035744863,6651.0537109375,6651.0537109375,146078100
2022-06-29,6628.275390625,6742.163283934708,6628.275390625,6673.830547948883,98517800
2022-06-30,6605.49755859375,6742.163025323276,6605.49755859375,6651.052714170259,101343900
2022-07-01,6605.49755859375,6673.830291958513,6605.49755859375,6651.052714170259,68738800
2022-07-04,6423.27734375,6628.275556848404,6377.722185283688,6605.497977615249,102238600
2022-07-05,6605.49755859375,6673.830291958513,6468.832091864224,6468.832091864224,69172900
2022-07-06,6651.0537109375,6673.831292139341,6537.165804928297,6651.0537109375,66801100
2022-07-07,6468.83251953125,6605.497995295995,6468.83251953125,6582.720416001871,86126800
2022-07-08,6514.3876953125,6537.16527466674,6446.054957249781,6491.61011595826,64312400
2022-07-11,6491.60986328125,6559.942598684211,6491.60986328125,6559.942598684211,36830800
2022-07-12,6537.16552734375,6605.498268047691,6514.387947109103,6537.16552734375,34269000
2022-07-13,6377.72216796875,6491.610063825335,6377.72216796875,6468.832484654018,71988200
2022-07-14,6400.5,6468.832740213523,6377.722419928826,6400.5,83316300
2022-07-15,6377.72216796875,6468.832484654018,6377.72216796875,6468.832484654018,57419900
2022-07-18,6514.3876953125,6514.3876953125,6400.499798541303,6400.499798541303,60077700
2022-07-19,6537.16552734375,6537.16552734375,6468.832786639809,6468.832786639809,59641000
2022-07-20,6742.16357421875,6742.16357421875,6537.165357435072,6559.9429370777025,105792900
2022-07-21,6742.16357421875,6742.16357421875,6605.498096362965,6742.16357421875,64337100
2022-07-22,6673.8310546875,6742.163795861775,6651.053474296075,6742.163795861775,38956500
2022-07-25,6651.0537109375,6719.386454543022,6651.0537109375,6696.608873341182,31247600
2022-07-26,6651.0537109375,6719.386454543022,6605.498548533819,6605.498548533819,44379900
2022-07-27,6673.8310546875,6696.608635078925,6628.27589390465,6673.8310546875,58465500
2022-07-28,6696.60791015625,6787.718221859056,6673.830332230548,6719.385488081952,86909700
2022-07-29,6696.60791015625,6810.495799784758,6696.60791015625,6742.1630660076535,131553000
2022-08-01,6833.27392578125,6833.27392578125,6696.608447265625,6696.608447265625,104841600
2022-08-02,6924.38330078125,6947.160877428557,6833.272994192023,6924.38330078125,106466900
2022-08-03,6947.1611328125,6947.1611328125,6901.605977843238,6947.1611328125,60170600
2022-08-04,7106.60498046875,7106.60498046875,6969.93950007512,6992.717080140726,164221000
2022-08-05,7174.9375,7174.9375,7038.2720238095235,7129.382341269841,118734200
2022-08-08,7174.9375,7220.492658730159,7061.049603174603,7174.9375,84328900
2022-08-09,7197.71533203125,7266.048072525218,7174.937751866594,7174.937751866594,92875800
2022-08-10,7197.71533203125,7197.71533203125,7038.27227087866,7106.605011372627,104376300
2022-08-11,7243.2705078125,7243.2705078125,7129.382606746266,7152.160186959513,73204700
2022-08-12,7220.49267578125,7266.047834618987,7152.159937524645,7220.49267578125,59381200
2022-08-15,7243.2705078125,7266.048088025747,7197.715347386006,7243.2705078125,81411000
2022-08-16,7266.04736328125,7266.04736328125,7152.159473574648,7243.2697853399295,83556700
2022-08-18,7288.82568359375,7311.6032638549805,7174.937782287598,7197.715362548828,86136900
2022-08-19,7197.71533203125,7334.380813019186,7197.71533203125,7334.380813019186,58194900
2022-08-22,7288.82568359375,7288.82568359375,7129.382621765137,7152.160202026367,97293300
2022-08-23,7197.71533203125,7288.825652689874,7197.71533203125,7288.825652689874,71671800
2022-08-24,7243.2705078125,7311.603248452241,7197.715347386006,7243.2705078125,108892400
2022-08-25,7357.15869140625,7379.936272494195,7197.715623790635,7288.825948142415,99503500
2022-08-26,7288.82568359375,7402.713584899902,7288.82568359375,7311.6032638549805,80472400
2022-08-29,7425.49072265625,7425.49072265625,7243.270091425421,7288.8252492331285,57762100
2022-08-30,7448.26904296875,7539.379367653383,7357.158718284117,7379.936299455275,124467000
2022-08-31,7471.04638671875,7493.823967166063,7334.380904034871,7357.158484482184,137659900
2022-09-01,7425.49072265625,7516.601038271664,7402.713143752396,7425.49072265625,74960800
2022-09-02,7493.82373046875,7493.82373046875,7425.490991285144,7425.490991285144,71430600
2022-09-05,7539.37890625,7562.15648602719,7471.046166918429,7493.823746695619,62906000
2022-09-06,7539.37890625,7607.711645581571,7516.60132647281,7562.15648602719,67079900
2022-09-07,7630.48876953125,7630.48876953125,7516.600877448694,7516.600877448694,117931700
2022-09-08,7607.7119140625,7744.377397548653,7607.7119140625,7653.267075224551,132777400
2022-09-09,7630.48876953125,7744.3766616138055,7539.378455865205,7744.3766616138055,91234600
2022-09-12,7630.48876953125,7676.043926364272,7584.933612698227,7584.933612698227,52395300
2022-09-13,7767.15380859375,7812.708962896353,7630.4883456859425,7630.4883456859425,124485200
2022-09-14,7744.37646484375,7881.041931870405,7630.488575654872,7630.488575654872,116642400
2022-09-15,7972.1533203125,8086.041224888393,7744.377511160715,7744.377511160715,190404800
2022-09-16,7698.822265625,7949.375652967825,7698.822265624999,7926.598072300296,363127600
2022-09-19,7881.0419921875,7972.15230423591,7698.821368090679,7721.598946102781,102530600
2022-09-20,7789.931640625,7881.041952211257,7789.931640625,7789.931640625,89238400
2022-09-21,7721.5986328125,7835.486518252213,7676.043478636615,7767.153786988385,90933700
2022-09-22,7721.5986328125,7767.153786988385,7630.48832446073,7630.48832446073,61908500
2022-09-23,7630.48876953125,7721.599083197295,7630.48876953125,7630.48876953125,60567600
2022-09-26,7676.044921875,7744.377665986646,7471.046689540059,7471.046689540059,106228200
2022-09-27,7562.15625,7698.8217243975905,7562.15625,7630.488987198795,89567100
2022-09-28,7584.93408203125,7676.044401334929,7516.601342553491,7516.601342553491,89153400
2022-09-29,7630.48876953125,7698.8215047807835,7584.933612698227,7584.933612698227,62643700
2022-09-30,7789.931640625,7812.709218521564,7539.378283762792,7630.488595349049,176524800
2022-10-03,7744.37646484375,7767.154042681526,7698.821309168199,7698.821309168199,115079600
2022-10-04,7789.931640625,7858.264374314693,7767.154062728436,7767.154062728436,80524500
2022-10-05,7698.822265625,7789.932588295118,7676.04468495747,7767.155007627588,63788000
2022-10-06,7676.044921875,7744.377665986646,7676.044921875,7721.600084616098,43967400
2022-10-07,7471.04638671875,7630.4894498499425,7471.04638671875,7584.934288955316,112043400
2022-10-10,7562.15625,7630.488987198795,7402.713196536145,7425.4907756024095,80238200
2022-10-11,7516.6015625,7562.156723484849,7425.491240530303,7471.046401515152,64060000
2022-10-12,7584.93408203125,7584.93408203125,7448.268603075732,7471.046182901651,47569700
2022-10-13,7539.37890625,7630.489225358761,7539.37890625,7539.37890625,62282800
2022-10-14,7516.6015625,7607.711884469697,7516.6015625,7562.156723484849,70642900
2022-10-17,7516.6015625,7562.156723484849,7448.268821022728,7516.6015625,56387500
2022-10-18,7562.15625,7721.599303463856,7516.60109186747,7539.3786709337355,85665300
2022-10-19,7539.37890625,7607.711645581571,7493.823746695619,7516.60132647281,66753500
2022-10-20,7744.37646484375,7744.37646484375,7516.600686465993,7516.600686465993,91812300
2022-10-21,7881.0419921875,7949.374726223808,7698.821368090679,7698.821368090679,122777800
2022-10-24,8108.81787109375,8108.81787109375,7949.374823066625,7972.152401356215,89416500
2022-10-25,7926.59814453125,8086.041210656878,7926.59814453125,8040.486048906699,84696300
2022-10-26,7789.931640625,7881.041952211257,7789.931640625,7858.264374314693,98962100
2022-10-27,7926.59814453125,7926.59814453125,7789.932659280711,7789.932659280711,77003400
2022-10-28,7972.1533203125,7972.1533203125,7881.042996651786,7881.042996651786,84980600
2022-10-31,8017.70751953125,8063.262675892222,7994.929941350763,8063.262675892222,138922800
2022-11-01,8017.70751953125,8199.928144975142,7949.37478498979,8199.928144975142,118118400
2022-11-02,7972.1533203125,8040.486063058036,7949.375739397322,8017.708482142857,68323600
2022-11-03,8017.70751953125,8040.485097711736,7926.597206809303,7926.597206809303,81856300
2022-11-04,7994.93017578125,8017.70775462963,7903.819860387731,7994.93017578125,84458300
2022-11-07,8063.26318359375,8063.26318359375,7903.820126291049,7949.375285520392,94794000
2022-11-08,7972.1533203125,8086.041224888393,7949.375739397322,8063.263643973214,42525500
2022-11-09,8086.04150390625,8086.04150390625,7903.820850297096,7903.820850297096,96599500
2022-11-10,8017.70751953125,8017.70751953125,7949.37478498979,7949.37478498979,89463000
2022-11-11,8063.26318359375,8131.595922437766,8040.485603979078,8108.818342823094,59597900
2022-11-14,7972.1533203125,8108.818805803571,7972.1533203125,8086.041224888393,49208200
2022-11-15,8017.70751953125,8063.262675892222,7972.152363170277,7994.929941350763,59092900
2022-11-16,7835.4873046875,7903.820042809774,7789.932145939317,7858.264884061591,143424800
2022-11-17,7949.3759765625,8040.48630294144,7835.488068588826,7858.265650183561,72679800
2022-11-18,8040.4853515625,8108.8180882613315,7949.375035964058,7949.375035964058,83556900
2022-11-21,7949.3759765625,8108.819047725645,7949.3759765625,8086.0414661309105,35901000
2022-11-22,8108.81787109375,8154.373027672928,8063.262714514572,8108.81787109375,84684200
2022-11-23,8086.04150390625,8177.151830710828,8086.04150390625,8108.819085607394,84642100
2022-11-24,8199.9296875,8199.9296875,8154.374522569444,8177.152105034722,53520800
2022-11-25,8177.150390625,8199.927968314763,8108.817657555711,8199.927968314763,75048300
2022-11-28,8222.70703125,8291.03977666205,8177.151867641966,8245.484613054015,96209700
2022-11-29,8177.150390625,8268.260701384053,8131.595235245473,8177.150390625,91562100
2022-11-30,8473.259765625,8564.370085685485,8063.263325352823,8086.040905367944,644359600
2022-12-01,8199.9296875,8518.815842013888,8199.9296875,8450.483094618055,155775400
2022-12-02,8140.4755859375,8209.075099302141,8140.4755859375,8140.4755859375,130982100
2022-12-05,8026.14306640625,8140.47558871973,8026.14306640625,8049.009570868946,114656300
2022-12-06,7934.677734375,8003.277253692363,7843.211708618515,7980.410747253242,180553800
2022-12-07,7728.87939453125,7843.21192995331,7728.87939453125,7774.612408700074,229308700
2022-12-08,7774.611328125,7843.210839843749,7637.412304687499,7660.27880859375,172590100
2022-12-09,7843.2109375,7866.077441690963,7728.87841654519,7774.611424927114,90851300
2022-12-12,7957.54443359375,7957.54443359375,7751.745870655981,7797.478884642152,102851800
2022-12-13,7957.54443359375,7957.54443359375,7820.345391635237,7888.944912614494,104580200
2022-12-14,7888.94384765625,7957.543359374999,7797.47783203125,7866.077343749999,118164300
2022-12-15,7774.611328125,7866.077343749999,7774.611328125,7843.210839843749,113255700
2022-12-16,7866.078125,7911.811137354652,7683.146075581396,7706.012581758721,181516700
2022-12-19,7911.810546875,7957.5435558164745,7866.077537933526,7911.810546875,67482900
2022-12-20,7843.2109375,7911.810450072887,7820.344433309038,7820.344433309038,41243700
2022-12-21,7934.677734375,7957.544240814121,7843.211708618515,7866.078215057637,33617700
2022-12-22,7843.2109375,7934.6769542638485,7843.2109375,7911.810450072887,59591500
2022-12-23,7774.611328125,7843.210839843749,7774.611328125,7797.47783203125,47393000
2022-12-26,7843.2109375,7888.943945881924,7774.611424927114,7774.611424927114,20495900
2022-12-27,7866.078125,7911.811137354652,7843.211618822675,7866.078125,27193800
2022-12-28,7911.810546875,7911.810546875,7820.344528992053,7911.810546875,40420200
2022-12-29,7843.2109375,7866.077441690963,7774.611424927114,7797.477929118077,47020900
2022-12-30,7820.34423828125,7911.810252764071,7820.34423828125,7843.210741901955,44681400
2023-01-02,7820.34423828125,7866.077245522661,7774.6112310398385,7843.210741901955,10653900
2023-01-03,7820.34423828125,7866.077245522661,7797.477734660544,7820.34423828125,27399100
2023-01-04,7637.4130859375,7843.2116421453975,7637.4130859375,7797.478629654754,90918800
2023-01-05,7545.94677734375,7660.279304273201,7454.480755800189,7637.412798887311,128838500
2023-01-06,7591.6796875,7614.546192582831,7408.74764683735,7408.74764683735,69286600
2023-01-09,7728.87939453125,7728.87939453125,7614.54685910919,7614.54685910919,86916900
2023-01-10,7477.34765625,7706.012722190368,7454.481149655963,7683.146215596331,101759100
2023-01-11,7431.6142578125,7454.480763221153,7317.28173076923,7363.014741586538,96069100
2023-01-12,7477.34765625,7568.813682626147,7431.6146430619265,7454.481149655963,103804600
2023-01-13,7363.01416015625,7477.346678171099,7340.14765655328,7454.480174568129,119748200
2023-01-16,7454.48046875,7500.213477760736,7363.014450728528,7363.014450728528,105710700
2023-01-17,7614.5458984375,7660.278906836524,7454.480369040915,7477.346873240428,88695900
2023-01-18,7591.6796875,7614.546192582831,7477.347162085844,7500.213667168675,96814600
2023-01-19,7614.5458984375,7637.412402637012,7545.946385838964,7637.412402637012,66391800
2023-01-20,7591.6796875,7614.546192582831,7545.946677334337,7568.813182417169,96859500
2023-01-24,7523.080078125,7637.412602108663,7523.080078125,7591.679592515197,42474500
2023-01-25,7500.2138671875,7591.679889958079,7500.2138671875,7591.679889958079,66124500
2023-01-26,7751.74462890625,7751.74462890625,7523.079595605181,7523.079595605181,77582300
2023-01-27,7957.54443359375,8094.743475552264,7820.345391635237,7957.54443359375,196804700
2023-01-30,7957.54443359375,8026.143954573006,7843.211898628323,7980.410940586836,68544300
2023-01-31,7751.74462890625,7934.676655547106,7751.74462890625,7888.943648886891,200589000
2023-02-01,7774.611328125,7843.210839843749,7728.878320312499,7843.210839843749,77396200
2023-02-02,7728.87939453125,7797.478915784486,7683.1463803624265,7706.012887446838,99109500
2023-02-03,7957.54443359375,7957.54443359375,7774.612377649067,7820.345391635237,71716700
2023-02-06,7980.4111328125,8003.277640356376,7911.811610180874,8003.277640356376,117757700
2023-02-07,8094.74267578125,8094.74267578125,8003.276656845868,8026.143161579714,116014700
2023-02-08,8071.87646484375,8094.7429704098795,8049.00995927762,8071.87646484375,54495500
2023-02-09,8140.4755859375,8140.4755859375,8049.009568117977,8071.876072572858,72381700
2023-02-10,8071.87646484375,8140.4759815421385,7957.543937013102,8117.609475976009,62060900
2023-02-13,8117.6103515625,8140.476859595071,8026.144319432218,8117.6103515625,63775000
2023-02-14,8186.208984375,8186.208984375,8071.876456660265,8094.742962203212,81678200
2023-02-15,8117.6103515625,8140.476859595071,8003.277811399648,8117.6103515625,38037000
2023-02-16,7957.54443359375,8094.743475552264,7957.54443359375,8071.876968559178,66040400
2023-02-17,7980.4111328125,8094.743670531877,7980.4111328125,8026.144147900251,43588900
2023-02-20,8003.27734375,8071.876863839286,7957.544330357143,7980.410837053571,40077000
2023-02-21,7957.54443359375,8049.010461566092,7957.54443359375,8026.143954573006,25390500
2023-02-22,7934.677734375,8003.277253692363,7888.944721496758,7957.544240814121,38671900
2023-02-23,7980.4111328125,8003.277640356376,7888.945102636999,7888.945102636999,53412300
2023-02-24,7934.677734375,8094.743279448847,7934.677734375,8026.143760131484,44123400
2023-02-27,8026.14306640625,8026.14306640625,7911.810544092771,7934.677048555466,59983900
2023-02-28,8003.27734375,8026.143850446429,7934.677823660714,8026.143850446429,106349400
2023-03-01,7866.078125,8003.277162063954,7866.078125,7980.410655886628,67034700
2023-03-02,7888.94384765625,7957.543359374999,7866.077343749999,7866.077343749999,56672000
2023-03-03,7751.74462890625,7934.676655547106,7751.74462890625,7911.810152216999,95376900
2023-03-06,7683.1455078125,7820.344534737724,7683.1455078125,7820.344534737724,92652000
2023-03-07,7706.0126953125,7751.745708341061,7637.413175769659,7637.413175769659,106115600
2023-03-08,7843.2109375,7843.2109375,7683.1454081632655,7683.1454081632655,79350900
2023-03-09,7843.2109375,7911.810450072887,7820.344433309038,7911.810450072887,54201400
2023-03-10,7728.87939453125,7820.345422868898,7728.87939453125,7774.612408700074,59580100
2023-03-13,7820.34423828125,7888.9437491433655,7728.878223798428,7728.878223798428,82077700
2023-03-14,7614.5458984375,7751.744923634572,7614.5458984375,7706.011915235547,90495300
2023-03-15,7614.5458984375,7751.744923634572,7614.5458984375,7728.87841943506,86747400
2023-03-16,7591.6796875,7637.412697665663,7545.946677334337,7591.6796875,105894000
2023-03-17,7660.27880859375,7728.878320312499,7614.545800781249,7660.27880859375,198558600
2023-03-20,7683.1455078125,7751.745021275112,7660.279003324963,7683.1455078125,37277900
2023-03-21,7774.611328125,7774.611328125,7660.27880859375,7683.1453125,91617400
2023-03-24,8071.87646484375,8071.87646484375,7888.944420314713,7957.543937013102,145603600
2023-03-27,7957.54443359375,8071.876968559178,7957.54443359375,8071.876968559178,110692800
2023-03-28,7934.677734375,8049.010266570605,7934.677734375,8049.010266570605,98296600
2023-03-29,8209.89453125,8209.89453125,8046.6295831853695,8093.2767112038355,101068200
2023-03-30,8233.21875,8303.189447592069,8209.895184135978,8303.189447592069,118912100
2023-03-31,8163.248046875,8256.542310267858,8139.924481026786,8233.218744419642,97146900
2023-04-03,8209.89453125,8233.218095259233,8163.247403231534,8233.218095259233,60288900
2023-04-04,8186.5712890625,8233.218418914708,8069.953464431979,8233.218418914708,60975800
2023-04-05,8139.92529296875,8209.895997492837,8139.92529296875,8186.572429318141,36922100
2023-04-06,8163.248046875,8186.5716127232145,8116.600915178572,8116.600915178572,45489400
2023-04-10,8209.89453125,8209.89453125,8116.600275213069,8139.9238392223015,32996000
2023-04-11,8233.21875,8233.21875,8163.248052407932,8233.21875,44554300
2023-04-12,8303.1884765625,8303.1884765625,8233.217787153266,8303.1884765625,91903600
2023-04-13,8326.5126953125,8349.836260285365,8279.865565366772,8349.836260285365,51726500
2023-04-14,8396.484375,8396.484375,8349.837239583334,8396.484375,110354200
2023-04-17,8419.8076171875,8443.131183994114,8303.189783154432,8419.8076171875,83946900
2023-04-18,8513.1015625,8559.748694349315,8419.80729880137,8443.130864726028,91178700
2023-04-26,8583.072265625,8583.072265625,8396.483738111414,8513.101567807405,186928200
2023-04-27,8536.4248046875,8559.74836972763,8466.45410956711,8489.777674607241,54842400
2023-04-28,8443.1298828125,8513.100572449068,8443.1298828125,8489.77700923688,145775300
2023-05-02,8443.1298828125,8489.77700923688,8303.188503539364,8489.77700923688,83645900
2023-05-03,8326.5126953125,8443.130520176821,8279.865565366772,8443.130520176821,83728800
2023-05-04,8396.484375,8419.807942708334,8279.866536458334,8326.513671875,67565000
2023-05-05,8396.484375,8443.131510416668,8349.837239583334,8396.484375,64815100
2023-05-08,8396.484375,8466.455078125,8349.837239583334,8396.484375,84754500
2023-05-09,8326.5126953125,8373.159825258228,8303.189130339637,8349.836260285365,40929600
2023-05-10,8326.5126953125,8349.836260285365,8303.189130339637,8326.5126953125,45322600
2023-05-11,8233.21875,8303.189447592069,8209.895184135978,8303.189447592069,81993900
2023-05-12,8209.89453125,8279.865223277699,8139.9238392223015,8163.247403231534,96525600
2023-05-15,8186.5712890625,8279.865548766915,8139.924159210292,8279.865548766915,64830300
2023-05-16,8116.6015625,8233.219401041668,8116.6015625,8209.895833333334,49497000
2023-05-17,8186.5712890625,8256.54198384081,8163.247724136396,8186.5712890625,69996100
2023-05-19,8396.484375,8396.484375,8233.219401041668,8303.190104166668,123592500
2023-05-22,8396.484375,8466.455078125,8326.513671875,8396.484375,91000000
2023-05-23,8513.1015625,8536.425128424658,8419.80729880137,8443.130864726028,102980500
2023-05-24,8419.8076171875,8583.072584833795,8419.8076171875,8583.072584833795,77392900
2023-05-25,8443.1298828125,8536.424135661257,8443.1298828125,8489.77700923688,76325700
2023-05-26,8536.4248046875,8583.07193476776,8489.777674607241,8559.74836972763,55675900
2023-05-29,8536.4248046875,8629.71906484802,8466.45410956711,8629.71906484802,79148200
2023-05-30,8629.7197265625,8699.690427048143,8536.425459248312,8583.072592905406,97189500
2023-05-31,8443.1298828125,8699.68907814658,8443.1298828125,8676.365514934392,722827900
2023-06-05,8583.072265625,8699.690095320992,8489.778001868206,8536.425133746603,163535600
2023-06-06,8536.4248046875,8583.07193476776,8443.13054452698,8443.13054452698,74872200
2023-06-07,8489.7783203125,8559.749020754636,8466.454753498454,8513.101887126546,87492200
2023-06-08,8513.1015625,8513.1015625,8466.454430650685,8466.454430650685,53188400
2023-06-09,8489.7783203125,8559.749020754636,8489.7783203125,8559.749020754636,44632400
2023-06-12,8536.4248046875,8536.4248046875,8489.777674607241,8536.4248046875,38082300
2023-06-13,8536.4248046875,8559.74836972763,8489.777674607241,8559.74836972763,45552600
2023-06-14,8466.455078125,8513.102213541668,8443.131510416668,8489.778645833334,72223700
2023-06-15,8443.1298828125,8489.77700923688,8443.1298828125,8489.77700923688,59073000
2023-06-16,8443.1298828125,8489.77700923688,8373.159193175932,8489.77700923688,112769400
2023-06-19,8396.484375,8443.131510416668,8396.484375,8396.484375,32330600
2023-06-20,8443.1298828125,8443.1298828125,8349.835629963743,8419.806319600311,54990100
2023-06-21,8513.1015625,8513.1015625,8396.483732876713,8443.130864726028,42676300
2023-06-22,8443.1298828125,8536.424135661257,8443.1298828125,8513.100572449068,48291100
2023-06-23,8443.1298828125,8536.424135661257,8419.806319600311,8419.806319600311,47813500
2023-06-26,8466.455078125,8513.102213541668,8419.807942708334,8419.807942708334,36389900
2023-06-27,8536.4248046875,8536.4248046875,8443.13054452698,8443.13054452698,36225100
2023-07-03,8466.455078125,8466.455078125,8419.807942708334,8419.807942708334,108855900
2023-07-04,8443.1298828125,8536.424135661257,8443.1298828125,8536.424135661257,35049300
2023-07-05,8443.1298828125,8466.453446024689,8419.806319600311,8443.1298828125,44609200
2023-07-06,8466.455078125,8489.778645833334,8419.807942708334,8443.131510416668,52532400
2023-07-07,8419.8076171875,8489.77831760734,8419.8076171875,8419.8076171875,37641300
2023-07-10,8443.1298828125,8489.77700923688,8443.1298828125,8489.77700923688,28981500
2023-07-11,8419.8076171875,8489.77831760734,8419.8076171875,8489.77831760734,43703500
2023-07-12,8559.75,8559.75,8443.132152588556,8466.455722070845,61566500
2023-07-13,8513.1015625,8606.39582619863,8513.1015625,8583.072260273973,65230900
2023-07-14,8583.072265625,8583.072265625,8513.101567807405,8559.748699685802,55554500
2023-07-17,8559.75,8629.720708446866,8559.75,8583.073569482289,62550100
2023-07-18,8536.4248046875,8629.71906484802,8489.777674607241,8583.07193476776,52924600
2023-07-20,8536.4248046875,8606.39549980789,8513.10123964737,8583.07193476776,83476600
2023-07-21,8536.4248046875,8559.74836972763,8513.10123964737,8536.4248046875,42667800
2023-07-24,8489.7783203125,8583.072587568682,8489.7783203125,8583.072587568682,62061200
2023-07-25,8536.4248046875,8676.36619492828,8536.4248046875,8559.74836972763,122802700
2023-07-26,8723.0126953125,8723.0126953125,8513.100625104445,8559.747751817347,113868700
2023-07-27,8606.396484375,8769.661458333334,8606.396484375,8769.661458333334,77848400
2023-07-28,8513.1015625,8606.39582619863,8513.1015625,8583.072260273973,74510200
2023-07-31,8513.1015625,8583.072260273973,8489.777996575343,8559.748694349315,80868000
2023-08-01,8513.1015625,8559.748694349315,8489.777996575343,8559.748694349315,49756400
2023-08-02,8583.072265625,8583.072265625,8513.101567807405,8513.101567807405,60629900
2023-08-03,8629.7197265625,8676.366860219596,8536.425459248312,8536.425459248312,64596100
2023-08-04,8536.4248046875,8653.042629888148,8513.10123964737,8629.71906484802,52675900
2023-08-07,8653.0439453125,8653.0439453125,8536.42610238376,8536.42610238376,55589300
2023-08-08,8583.072265625,8676.366529381794,8583.072265625,8653.042963442596,43373400
2023-08-09,8769.6611328125,8769.6611328125,8629.71973175698,8653.043298599567,77056800
2023-08-10,8769.6611328125,8792.984699655086,8723.013999127326,8769.6611328125,76738100
2023-08-11,8769.6611328125,8816.308266497672,8746.337565969914,8792.984699655086,68898600
2023-08-14,8723.0126953125,8723.0126953125,8606.394878530247,8699.68913195605,75495400
2023-08-15,8676.3671875,8746.337890625,8676.3671875,8699.690755208334,59303700
2023-08-16,8676.3671875,8699.690755208334,8629.720052083334,8653.043619791668,53440000
2023-08-18,8629.7197265625,8723.01399387669,8629.7197265625,8629.7197265625,79328900
2023-08-21,8559.75,8629.720708446866,8559.75,8606.397138964578,73573000
2023-08-22,8676.3671875,8699.690755208334,8536.42578125,8536.42578125,65664600
2023-08-23,8676.3671875,8699.690755208334,8653.043619791668,8676.3671875,63749800
2023-08-24,8583.072265625,8699.690095320992,8583.072265625,8629.719397503397,53725900
2023-08-25,8653.0439453125,8653.0439453125,8559.749670969508,8583.073239555255,50379000
2023-08-28,8583.072265625,8629.719397503397,8583.072265625,8629.719397503397,44423100
2023-08-29,8629.7197265625,8676.366860219596,8583.072592905406,8653.043293391047,45428500
2023-08-30,8583.072265625,8676.366529381794,8583.072265625,8676.366529381794,56227000
2023-08-31,8559.75,8606.397138964578,8489.779291553134,8583.073569482289,136107200
2023-09-01,8606.396484375,8653.043619791668,8559.749348958334,8583.072916666668,42152700
2023-09-04,8606.396484375,8653.043619791668,8559.749348958334,8606.396484375,40610600
2023-09-05,8606.396484375,8629.720052083334,8583.072916666668,8629.720052083334,42007200
2023-09-06,8536.4248046875,8629.71906484802,8536.4248046875,8583.07193476776,49318400
2023-09-07,8559.75,8559.75,8489.779291553134,8513.102861035422,61405200
2023-09-08,8513.1015625,8536.425128424658,8443.130864726028,8489.777996575343,80732300
